cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
855,1,8,8,8,8,72000000
856,1,6,6,6,6,72000000
857,1,5,5,5,5,72000000
858,1,7,7,7,7,72000000
859,1,8,8,8,8,72000000
860,1,9,9,9,9,72000000
861,1,4,4,4,4,72000000
862,1,5,5,5,5,72000000
863,1,6,6,6,6,72000000
864,1,1,1,1,1,72000000
865,1,3,3,3,3,72000000
866,1,3,3,3,3,72000000
867,1,3,3,3,3,72000000
868,1,3,3,3,3,72000000
869,1,6,6,6,6,72000000
870,1,4,4,4,4,72000000
871,1,5,5,5,5,72000000
872,1,4,4,4,4,72000000
873,1,7,7,7,7,72000000
874,1,10,10,10,10,72000000
875,1,5,5,5,5,72000000
876,1,5,5,5,5,72000000
877,1,7,7,7,7,72000000
878,1,4,4,4,4,72000000
879,1,1,1,1,1,72000000
880,1,5,5,5,5,72000000
881,1,6,6,6,6,72000000
882,1,7,7,7,7,72000000
883,1,8,8,8,8,72000000
884,1,4,4,4,4,72000000
885,1,5,5,5,5,72000000
886,1,10,10,10,10,72000000
887,1,7,7,7,7,72000000
888,1,7,7,7,7,72000000
889,1,4,4,4,4,72000000
890,1,9,9,9,9,72000000
891,1,4,4,4,4,72000000
892,1,5,5,5,5,72000000
893,1,4,4,4,4,72000000
894,1,8,8,8,8,72000000
895,1,2,2,2,2,72000000
896,1,6,6,6,6,72000000
897,1,8,8,8,8,72000000
898,1,6,6,6,6,72000000
899,1,8,8,8,8,72000000
900,1,4,4,4,4,72000000
901,1,9,9,9,9,72000000
902,1,7,7,7,7,72000000
903,1,4,4,4,4,72000000
904,1,3,3,3,3,72000000
905,1,9,9,9,9,72000000
906,1,7,7,7,7,72000000
907,1,8,8,8,8,72000000
908,1,5,5,5,5,72000000
909,1,9,9,9,9,72000000
910,1,5,5,5,5,72000000
911,1,8,8,8,8,72000000
912,1,4,4,4,4,72000000
913,1,4,4,4,4,72000000
914,1,8,8,8,8,72000000
915,1,7,7,7,7,72000000
916,1,4,4,4,4,72000000
917,1,6,6,6,6,72000000
918,1,4,4,4,4,72000000
919,1,12,12,12,12,72000000
920,1,8,8,8,8,72000000
921,1,12,12,12,12,72000000
922,1,4,4,4,4,72000000
923,1,7,7,7,7,72000000
924,1,3,3,3,3,72000000
925,1,14,14,14,14,72000000
926,1,5,5,5,5,72000000
927,1,6,6,6,6,72000000
928,1,4,4,4,4,72000000
929,1,1,1,1,1,72000000
930,1,9,9,9,9,72000000
931,1,8,8,8,8,72000000
932,1,8,8,8,8,72000000
933,1,7,7,7,7,72000000
934,1,2,2,2,2,72000000
935,1,4,4,4,4,72000000
936,1,3,3,3,3,72000000
937,1,6,6,6,6,72000000
938,1,12,12,12,12,72000000
939,1,9,9,9,9,72000000
940,1,10,10,10,10,72000000
941,1,9,9,9,9,72000000
942,1,4,4,4,4,72000000
943,1,3,3,3,3,72000000
944,1,4,4,4,4,72000000
945,1,7,7,7,7,72000000
946,1,10,10,10,10,72000000
947,1,8,8,8,8,72000000
948,1,6,6,6,6,72000000
949,1,4,4,4,4,72000000
950,1,4,4,4,4,72000000
951,1,6,6,6,6,72000000
952,1,6,6,6,6,72000000
953,1,8,8,8,8,72000000
954,1,3,3,3,3,72000000
955,1,4,4,4,4,72000000
956,1,9,9,9,9,72000000
957,1,10,10,10,10,72000000
958,1,5,5,5,5,72000000
959,1,4,4,4,4,72000000
960,1,4,4,4,4,72000000
961,1,8,8,8,8,72000000
962,1,8,8,8,8,72000000
963,1,5,5,5,5,72000000
964,1,5,5,5,5,72000000
965,1,5,5,5,5,72000000
966,1,4,4,4,4,72000000
967,1,4,4,4,4,72000000
968,1,4,4,4,4,72000000
969,1,3,3,3,3,72000000
970,1,7,7,7,7,72000000
971,1,7,7,7,7,72000000
972,1,6,6,6,6,72000000
973,1,3,3,3,3,72000000
974,1,11,11,11,11,72000000
975,1,6,6,6,6,72000000
976,1,7,7,7,7,72000000
977,1,7,7,7,7,72000000
978,1,8,8,8,8,72000000
979,1,8,8,8,8,72000000
980,1,7,7,7,7,72000000
981,1,7,7,7,7,72000000
982,1,12,12,12,12,72000000
983,1,16,16,16,16,72000000
984,1,3,3,3,3,72000000
985,1,4,4,4,4,72000000
986,1,5,5,5,5,72000000
987,1,7,7,7,7,72000000
988,1,10,10,10,10,72000000
989,1,6,6,6,6,72000000
990,1,8,8,8,8,72000000
991,1,9,9,9,9,72000000
992,1,11,11,11,11,72000000
993,1,7,7,7,7,72000000
994,1,8,8,8,8,72000000
995,1,3,3,3,3,72000000
996,1,11,11,11,11,72000000
997,1,4,4,4,4,72000000
998,1,3,3,3,3,72000000
999,1,10,10,10,10,72000000
1000,1,6,6,6,6,72000000
1001,1,5,5,5,5,72000000
1002,1,9,9,9,9,72000000
1003,1,8,8,8,8,72000000
1004,1,6,6,6,6,72000000
1005,1,3,3,3,3,72000000
1006,1,5,5,5,5,72000000
1007,1,8,8,8,8,72000000
1008,1,13,13,13,13,72000000
1009,1,5,5,5,5,72000000
1010,1,3,3,3,3,72000000
1011,1,12,12,12,12,72000000
1012,1,9,9,9,9,72000000
1013,1,11,11,11,11,72000000
1014,1,6,6,6,6,72000000
1015,1,10,10,10,10,72000000
1016,1,6,6,6,6,72000000
1017,1,7,7,7,7,72000000
1018,1,10,10,10,10,72000000
1019,1,7,7,7,7,72000000
1020,1,10,10,10,10,72000000
1021,1,6,6,6,6,72000000
1022,1,9,9,9,9,72000000
1023,1,9,9,9,9,72000000
1024,1,10,10,10,10,72000000
1025,1,4,4,4,4,72000000
1026,1,7,7,7,7,72000000
1027,1,11,11,11,11,72000000
1028,1,5,5,5,5,72000000
1029,1,3,3,3,3,72000000
1030,1,3,3,3,3,72000000
1031,1,7,7,7,7,72000000
1032,1,8,8,8,8,72000000
1033,1,6,6,6,6,72000000
1034,1,9,9,9,9,72000000
1035,1,10,10,10,10,72000000
1036,1,10,10,10,10,72000000
1037,1,4,4,4,4,72000000
1038,1,6,6,6,6,72000000
1039,1,5,5,5,5,72000000
1040,1,4,4,4,4,72000000
1041,1,7,7,7,7,72000000
1042,1,6,6,6,6,72000000
1043,1,7,7,7,7,72000000
1044,1,4,4,4,4,72000000
1045,1,7,7,7,7,72000000
1046,1,6,6,6,6,72000000
1047,1,7,7,7,7,72000000
1048,1,4,4,4,4,72000000
1049,1,5,5,5,5,72000000
1050,1,5,5,5,5,72000000
1051,1,8,8,8,8,72000000
1052,1,6,6,6,6,72000000
1053,1,6,6,6,6,72000000
1054,1,10,10,10,10,72000000
1055,1,8,8,8,8,72000000
1056,1,7,7,7,7,72000000
1057,1,8,8,8,8,72000000
1058,1,7,7,7,7,72000000
1059,1,5,5,5,5,72000000
1060,1,6,6,6,6,72000000
1061,1,3,3,3,3,72000000
1062,1,8,8,8,8,72000000
1063,1,5,5,5,5,72000000
1064,1,5,5,5,5,72000000
1065,1,6,6,6,6,72000000
1066,1,15,15,15,15,72000000
1067,1,7,7,7,7,72000000
1068,1,7,7,7,7,72000000
1069,1,6,6,6,6,72000000
1070,1,6,6,6,6,72000000
1071,1,8,8,8,8,72000000
1072,1,7,7,7,7,72000000
1073,1,4,4,4,4,72000000
1074,1,9,9,9,9,72000000
1075,1,3,3,3,3,72000000
1076,1,6,6,6,6,72000000
1077,1,4,4,4,4,72000000
1078,1,8,8,8,8,72000000
1079,1,5,5,5,5,72000000
1080,1,4,4,4,4,72000000
1081,1,3,3,3,3,72000000
1082,1,4,4,4,4,72000000
1083,1,7,7,7,7,72000000
1084,1,5,5,5,5,72000000
1085,1,6,6,6,6,72000000
1086,1,2,2,2,2,72000000
1087,1,4,4,4,4,72000000
1088,1,5,5,5,5,72000000
1089,1,8,8,8,8,72000000
1090,1,4,4,4,4,72000000
1091,1,8,8,8,8,72000000
1092,1,5,5,5,5,72000000
1093,1,3,3,3,3,72000000
1094,1,3,3,3,3,72000000
1095,1,3,3,3,3,72000000
1096,1,7,7,7,7,72000000
1097,1,8,8,8,8,72000000
1098,1,4,4,4,4,72000000
1099,1,5,5,5,5,72000000
1100,1,11,11,11,11,72000000
1101,1,1,1,1,1,72000000
1102,1,6,6,6,6,72000000
1103,1,7,7,7,7,72000000
1104,1,3,3,3,3,72000000
1105,1,12,12,12,12,72000000
1106,1,7,7,7,7,72000000
1107,1,9,9,9,9,72000000
1108,1,5,5,5,5,72000000
1109,1,4,4,4,4,72000000
1110,1,5,5,5,5,72000000
1111,1,4,4,4,4,72000000
1112,1,9,9,9,9,72000000
1113,1,9,9,9,9,72000000
1114,1,7,7,7,7,72000000
1115,1,8,8,8,8,72000000
1116,1,9,9,9,9,72000000
1117,1,5,5,5,5,72000000
1118,1,6,6,6,6,72000000
1119,1,0,0,0,0,72000000
1120,1,6,6,6,6,72000000
1121,1,7,7,7,7,72000000
1122,1,6,6,6,6,72000000
1123,1,7,7,7,7,72000000
1124,1,5,5,5,5,72000000
1125,1,8,8,8,8,72000000
1126,1,6,6,6,6,72000000
1127,1,5,5,5,5,72000000

width_rows
cycle,index,width_ticks,width_ns
1,0,164,2277.0
1,1,166,2305.0
1,2,192,2666.0
1,3,120,1666.0
1,4,180,2500.0
1,5,155,2152.0
1,6,148,2055.0
1,7,180,2500.0
1,8,114,1583.0
1,9,184,2555.0
1,10,132,1833.0
2,0,205,2847.0
2,1,166,2305.0
2,2,171,2375.0
2,3,181,2513.0
2,4,130,1805.0
2,5,131,1819.0
2,6,148,2055.0
2,7,168,2333.0
3,0,174,2416.0
3,1,197,2736.0
3,2,171,2375.0
3,3,191,2652.0
3,4,154,2138.0
3,5,141,1958.0
3,6,197,2736.0
4,0,159,2208.0
4,1,148,2055.0
4,2,183,2541.0
4,3,193,2680.0
5,0,197,2736.0
5,1,148,2055.0
5,2,201,2791.0
5,3,169,2347.0
6,0,179,2486.0
6,1,168,2333.0
6,2,181,2513.0
6,3,145,2013.0
7,0,185,2569.0
7,1,152,2111.0
7,2,140,1944.0
7,3,189,2625.0
7,4,183,2541.0
7,5,183,2541.0
8,0,125,1736.0
8,1,174,2416.0
8,2,179,2486.0
8,3,150,2083.0
9,0,174,2416.0
9,1,184,2555.0
9,2,122,1694.0
9,3,151,2097.0
9,4,194,2694.0
9,5,182,2527.0
9,6,170,2361.0
10,0,147,2041.0
10,1,137,1902.0
10,2,144,2000.0
10,3,174,2416.0
10,4,190,2638.0
10,5,197,2736.0
11,0,179,2486.0
11,1,162,2250.0
11,2,189,2625.0
11,3,187,2597.0
11,4,204,2833.0
11,5,177,2458.0
12,0,170,2361.0
12,1,196,2722.0
12,2,217,3013.0
12,3,190,2638.0
12,4,177,2458.0
13,0,165,2291.0
13,1,186,2583.0
13,2,184,2555.0
13,3,209,2902.0
13,4,132,1833.0
13,5,170,2361.0
14,0,197,2736.0
14,1,130,1805.0
14,2,194,2694.0
14,3,154,2138.0
14,4,184,2555.0
14,5,154,2138.0
15,0,185,2569.0
15,1,181,2513.0
15,2,141,1958.0
16,0,184,2555.0
16,1,179,2486.0
16,2,161,2236.0
16,3,202,2805.0
16,4,133,1847.0
16,5,152,2111.0
16,6,166,2305.0
16,7,219,3041.0
16,8,195,2708.0
17,0,155,2152.0
17,1,153,2125.0
17,2,163,2263.0
18,0,200,2777.0
18,1,222,3083.0
18,2,141,1958.0
18,3,165,2291.0
18,4,183,2541.0
18,5,192,2666.0
18,6,197,2736.0
18,7,185,2569.0
18,8,190,2638.0
18,9,171,2375.0
18,10,169,2347.0
19,0,117,1625.0
19,1,174,2416.0
19,2,188,2611.0
19,3,142,1972.0
20,0,205,2847.0
20,1,183,2541.0
20,2,192,2666.0
20,3,210,2916.0
20,4,199,2763.0
21,0,192,2666.0
21,1,169,2347.0
21,2,152,2111.0
21,3,150,2083.0
21,4,188,2611.0
21,5,182,2527.0
22,0,179,2486.0
22,1,204,2833.0
22,2,191,2652.0
22,3,145,2013.0
22,4,166,2305.0
22,5,140,1944.0
22,6,160,2222.0
23,0,177,2458.0
23,1,165,2291.0
23,2,142,1972.0
23,3,188,2611.0
23,4,164,2277.0
24,0,155,2152.0
24,1,182,2527.0
24,2,194,2694.0
24,3,202,2805.0
25,0,199,2763.0
25,1,204,2833.0
25,2,206,2861.0
26,0,112,1555.0
26,1,171,2375.0
26,2,174,2416.0
26,3,182,2527.0
26,4,174,2416.0
26,5,145,2013.0
26,6,148,2055.0
27,0,187,2597.0
27,1,181,2513.0
27,2,173,2402.0
28,0,160,2222.0
28,1,146,2027.0
28,2,136,1888.0
28,3,185,2569.0
28,4,191,2652.0
28,5,197,2736.0
28,6,196,2722.0
28,7,155,2152.0
29,0,199,2763.0
29,1,176,2444.0
29,2,139,1930.0
29,3,188,2611.0
30,0,156,2166.0
30,1,191,2652.0
30,2,206,2861.0
30,3,161,2236.0
30,4,180,2500.0
30,5,193,2680.0
32,0,155,2152.0
32,1,186,2583.0
32,2,176,2444.0
32,3,144,2000.0
32,4,181,2513.0
32,5,190,2638.0
32,6,146,2027.0
32,7,144,2000.0
32,8,161,2236.0
33,0,181,2513.0
33,1,172,2388.0
33,2,133,1847.0
33,3,183,2541.0
33,4,182,2527.0
33,5,160,2222.0
33,6,203,2819.0
33,7,132,1833.0
34,0,181,2513.0
34,1,183,2541.0
34,2,190,2638.0
34,3,147,2041.0
35,0,161,2236.0
35,1,141,1958.0
35,2,132,1833.0
35,3,114,1583.0
35,4,166,2305.0
35,5,186,2583.0
35,6,135,1875.0
36,0,185,2569.0
36,1,158,2194.0
36,2,176,2444.0
36,3,199,2763.0
37,0,193,2680.0
37,1,141,1958.0
37,2,143,1986.0
37,3,197,2736.0
38,0,134,1861.0
38,1,134,1861.0
38,2,195,2708.0
38,3,148,2055.0
38,4,144,2000.0
39,0,169,2347.0
39,1,160,2222.0
39,2,141,1958.0
39,3,176,2444.0
40,0,202,2805.0
40,1,196,2722.0
40,2,180,2500.0
40,3,186,2583.0
41,0,198,2750.0
41,1,155,2152.0
41,2,170,2361.0
41,3,159,2208.0
41,4,156,2166.0
41,5,196,2722.0
41,6,176,2444.0
41,7,133,1847.0
41,8,184,2555.0
41,9,136,1888.0
42,0,190,2638.0
42,1,168,2333.0
42,2,201,2791.0
42,3,175,2430.0
43,0,177,2458.0
43,1,204,2833.0
43,2,142,1972.0
43,3,177,2458.0
43,4,178,2472.0
43,5,206,2861.0
44,0,117,1625.0
44,1,132,1833.0
44,2,178,2472.0
44,3,181,2513.0
44,4,142,1972.0
44,5,196,2722.0
44,6,140,1944.0
44,7,198,2750.0
44,8,185,2569.0
44,9,179,2486.0
45,0,166,2305.0
45,1,152,2111.0
45,2,190,2638.0
45,3,199,2763.0
45,4,196,2722.0
45,5,185,2569.0
46,0,172,2388.0
46,1,207,2875.0
46,2,165,2291.0
46,3,195,2708.0
46,4,172,2388.0
46,5,149,2069.0
46,6,162,2250.0
46,7,159,2208.0
46,8,188,2611.0
47,0,177,2458.0
47,1,195,2708.0
47,2,182,2527.0
47,3,209,2902.0
47,4,159,2208.0
47,5,185,2569.0
48,0,173,2402.0
48,1,194,2694.0
48,2,155,2152.0
48,3,167,2319.0
48,4,181,2513.0
49,0,205,2847.0
49,1,141,1958.0
49,2,168,2333.0
50,0,130,1805.0
50,1,147,2041.0
50,2,167,2319.0
50,3,175,2430.0
50,4,146,2027.0
51,0,175,2430.0
51,1,165,2291.0
51,2,154,2138.0
51,3,202,2805.0
51,4,139,1930.0
51,5,155,2152.0
52,0,180,2500.0
52,1,153,2125.0
52,2,131,1819.0
52,3,175,2430.0
52,4,161,2236.0
52,5,143,1986.0
52,6,197,2736.0
52,7,184,2555.0
52,8,142,1972.0
53,0,144,2000.0
53,1,170,2361.0
53,2,179,2486.0
53,3,153,2125.0
53,4,178,2472.0
53,5,153,2125.0
54,0,132,1833.0
54,1,188,2611.0
54,2,173,2402.0
54,3,179,2486.0
54,4,191,2652.0
54,5,145,2013.0
54,6,151,2097.0
54,7,155,2152.0
54,8,155,2152.0
55,0,173,2402.0
55,1,166,2305.0
55,2,182,2527.0
56,0,141,1958.0
56,1,211,2930.0
56,2,160,2222.0
57,0,146,2027.0
57,1,168,2333.0
57,2,167,2319.0
57,3,191,2652.0
57,4,180,2500.0
57,5,176,2444.0
57,6,180,2500.0
57,7,172,2388.0
57,8,157,2180.0
58,0,139,1930.0
58,1,190,2638.0
58,2,143,1986.0
58,3,205,2847.0
58,4,178,2472.0
58,5,105,1458.0
58,6,162,2250.0
58,7,135,1875.0
58,8,181,2513.0
59,0,157,2180.0
59,1,191,2652.0
59,2,169,2347.0
59,3,122,1694.0
59,4,140,1944.0
59,5,157,2180.0
59,6,172,2388.0
59,7,136,1888.0
59,8,166,2305.0
60,0,149,2069.0
60,1,176,2444.0
60,2,179,2486.0
61,0,177,2458.0
61,1,170,2361.0
61,2,173,2402.0
61,3,153,2125.0
61,4,177,2458.0
62,0,141,1958.0
62,1,164,2277.0
62,2,120,1666.0
62,3,165,2291.0
62,4,143,1986.0
62,5,139,1930.0
62,6,165,2291.0
62,7,177,2458.0
62,8,195,2708.0
62,9,143,1986.0
62,10,140,1944.0
62,11,160,2222.0
62,12,184,2555.0
62,13,181,2513.0
63,0,161,2236.0
63,1,193,2680.0
63,2,170,2361.0
63,3,177,2458.0
63,4,168,2333.0
63,5,161,2236.0
63,6,199,2763.0
64,0,180,2500.0
64,1,197,2736.0
64,2,149,2069.0
64,3,155,2152.0
64,4,156,2166.0
65,0,136,1888.0
65,1,148,2055.0
65,2,137,1902.0
65,3,208,2888.0
66,0,131,1819.0
66,1,177,2458.0
66,2,208,2888.0
66,3,155,2152.0
66,4,186,2583.0
66,5,182,2527.0
67,0,146,2027.0
67,1,136,1888.0
67,2,195,2708.0
67,3,211,2930.0
68,0,191,2652.0
68,1,194,2694.0
68,2,147,2041.0
68,3,158,2194.0
68,4,192,2666.0
68,5,204,2833.0
68,6,194,2694.0
68,7,215,2986.0
68,8,206,2861.0
69,0,158,2194.0
69,1,192,2666.0
69,2,143,1986.0
69,3,178,2472.0
69,4,190,2638.0
70,0,190,2638.0
70,1,190,2638.0
70,2,193,2680.0
70,3,186,2583.0
70,4,178,2472.0
70,5,163,2263.0
71,0,150,2083.0
71,1,141,1958.0
71,2,146,2027.0
72,0,130,1805.0
72,1,186,2583.0
72,2,139,1930.0
72,3,170,2361.0
72,4,140,1944.0
72,5,195,2708.0
73,0,185,2569.0
73,1,162,2250.0
73,2,203,2819.0
73,3,160,2222.0
73,4,127,1763.0
73,5,177,2458.0
74,0,174,2416.0
74,1,129,1791.0
74,2,203,2819.0
74,3,151,2097.0
74,4,194,2694.0
74,5,129,1791.0
75,0,191,2652.0
75,1,174,2416.0
75,2,202,2805.0
75,3,160,2222.0
75,4,134,1861.0
75,5,185,2569.0
75,6,197,2736.0
76,0,169,2347.0
76,1,188,2611.0
76,2,168,2333.0
76,3,171,2375.0
76,4,128,1777.0
76,5,192,2666.0
76,6,184,2555.0
76,7,177,2458.0
76,8,186,2583.0
77,0,175,2430.0
77,1,156,2166.0
77,2,193,2680.0
77,3,180,2500.0
77,4,169,2347.0
77,5,203,2819.0
77,6,172,2388.0
77,7,203,2819.0
77,8,188,2611.0
77,9,195,2708.0
78,0,158,2194.0
78,1,131,1819.0
78,2,186,2583.0
78,3,205,2847.0
78,4,173,2402.0
78,5,192,2666.0
78,6,162,2250.0
79,0,130,1805.0
79,1,130,1805.0
79,2,173,2402.0
79,3,146,2027.0
80,0,157,2180.0
80,1,177,2458.0
80,2,169,2347.0
81,0,150,2083.0
81,1,127,1763.0
81,2,134,1861.0
81,3,162,2250.0
81,4,214,2972.0
81,5,196,2722.0
81,6,211,2930.0
82,0,168,2333.0
82,1,144,2000.0
82,2,178,2472.0
82,3,167,2319.0
82,4,179,2486.0
82,5,196,2722.0
82,6,168,2333.0
83,0,183,2541.0
83,1,129,1791.0
83,2,195,2708.0
83,3,166,2305.0
83,4,135,1875.0
83,5,180,2500.0
83,6,150,2083.0
83,7,151,2097.0
83,8,196,2722.0
83,9,106,1472.0
84,0,147,2041.0
84,1,194,2694.0
84,2,142,1972.0
84,3,197,2736.0
84,4,181,2513.0
85,0,200,2777.0
85,1,188,2611.0
85,2,96,1333.0
85,3,188,2611.0
85,4,126,1750.0
85,5,189,2625.0
85,6,194,2694.0
85,7,161,2236.0
85,8,176,2444.0
86,0,135,1875.0
86,1,190,2638.0
86,2,149,2069.0
86,3,188,2611.0
86,4,193,2680.0
86,5,134,1861.0
86,6,126,1750.0
86,7,120,1666.0
87,0,171,2375.0
87,1,179,2486.0
87,2,207,2875.0
87,3,197,2736.0
87,4,191,2652.0
87,5,135,1875.0
88,0,189,2625.0
88,1,173,2402.0
88,2,186,2583.0
88,3,166,2305.0
88,4,175,2430.0
89,0,207,2875.0
89,1,193,2680.0
89,2,179,2486.0
89,3,139,1930.0
89,4,187,2597.0
89,5,196,2722.0
89,6,190,2638.0
90,0,141,1958.0
90,1,154,2138.0
90,2,183,2541.0
90,3,190,2638.0
90,4,180,2500.0
90,5,153,2125.0
91,0,143,1986.0
91,1,200,2777.0
91,2,137,1902.0
91,3,174,2416.0
91,4,147,2041.0
91,5,202,2805.0
92,0,124,1722.0
92,1,143,1986.0
92,2,165,2291.0
92,3,162,2250.0
92,4,176,2444.0
92,5,186,2583.0
92,6,148,2055.0
92,7,176,2444.0
93,0,181,2513.0
93,1,177,2458.0
93,2,205,2847.0
93,3,209,2902.0
93,4,153,2125.0
93,5,155,2152.0
94,0,147,2041.0
94,1,212,2944.0
94,2,201,2791.0
94,3,177,2458.0
94,4,128,1777.0
94,5,194,2694.0
94,6,227,3152.0
94,7,203,2819.0
94,8,211,2930.0
94,9,209,2902.0
95,0,180,2500.0
95,1,181,2513.0
95,2,136,1888.0
95,3,162,2250.0
95,4,190,2638.0
96,0,189,2625.0
96,1,162,2250.0
96,2,166,2305.0
97,0,106,1472.0
97,1,158,2194.0
97,2,121,1680.0
97,3,156,2166.0
97,4,186,2583.0
97,5,131,1819.0
97,6,188,2611.0
97,7,205,2847.0
98,0,206,2861.0
98,1,173,2402.0
98,2,173,2402.0
98,3,131,1819.0
98,4,203,2819.0
99,0,138,1916.0
99,1,179,2486.0
99,2,167,2319.0
99,3,134,1861.0
99,4,137,1902.0
99,5,104,1444.0
100,0,189,2625.0
100,1,125,1736.0
100,2,156,2166.0
100,3,147,2041.0
100,4,213,2958.0
100,5,161,2236.0
100,6,177,2458.0
100,7,163,2263.0
100,8,191,2652.0
101,0,154,2138.0
101,1,163,2263.0
101,2,145,2013.0
101,3,175,2430.0
101,4,145,2013.0
101,5,133,1847.0
102,0,172,2388.0
102,1,152,2111.0
102,2,149,2069.0
102,3,204,2833.0
102,4,192,2666.0
102,5,170,2361.0
102,6,163,2263.0
103,0,200,2777.0
103,1,192,2666.0
103,2,202,2805.0
103,3,183,2541.0
104,0,148,2055.0
104,1,124,1722.0
104,2,189,2625.0
104,3,157,2180.0
104,4,170,2361.0
104,5,149,2069.0
104,6,128,1777.0
104,7,178,2472.0
104,8,183,2541.0
104,9,152,2111.0
105,0,137,1902.0
105,1,174,2416.0
105,2,148,2055.0
105,3,146,2027.0
105,4,195,2708.0
105,5,145,2013.0
105,6,178,2472.0
105,7,166,2305.0
105,8,125,1736.0
106,0,158,2194.0
106,1,146,2027.0
106,2,136,1888.0
106,3,137,1902.0
106,4,191,2652.0
106,5,137,1902.0
106,6,198,2750.0
106,7,145,2013.0
106,8,179,2486.0
107,0,138,1916.0
107,1,166,2305.0
107,2,164,2277.0
108,0,161,2236.0
108,1,206,2861.0
108,2,137,1902.0
108,3,141,1958.0
108,4,196,2722.0
108,5,155,2152.0
108,6,209,2902.0
109,0,210,2916.0
109,1,191,2652.0
109,2,174,2416.0
109,3,140,1944.0
109,4,133,1847.0
109,5,161,2236.0
110,0,174,2416.0
110,1,144,2000.0
110,2,171,2375.0
110,3,163,2263.0
110,4,180,2500.0
110,5,136,1888.0
111,0,146,2027.0
111,1,151,2097.0
111,2,118,1638.0
111,3,169,2347.0
111,4,168,2333.0
111,5,155,2152.0
112,0,161,2236.0
112,1,206,2861.0
112,2,121,1680.0
112,3,203,2819.0
112,4,199,2763.0
112,5,217,3013.0
112,6,198,2750.0
113,0,170,2361.0
113,1,176,2444.0
113,2,164,2277.0
113,3,136,1888.0
113,4,135,1875.0
113,5,171,2375.0
114,0,201,2791.0
114,1,186,2583.0
114,2,186,2583.0
114,3,187,2597.0
114,4,148,2055.0
114,5,168,2333.0
115,0,130,1805.0
115,1,147,2041.0
115,2,171,2375.0
115,3,141,1958.0
115,4,146,2027.0
115,5,144,2000.0
115,6,171,2375.0
115,7,185,2569.0
115,8,189,2625.0
116,0,121,1680.0
116,1,204,2833.0
116,2,174,2416.0
116,3,177,2458.0
116,4,184,2555.0
117,0,182,2527.0
117,1,181,2513.0
117,2,191,2652.0
117,3,196,2722.0
117,4,189,2625.0
117,5,130,1805.0
117,6,186,2583.0
117,7,203,2819.0
118,0,156,2166.0
118,1,158,2194.0
118,2,181,2513.0
118,3,132,1833.0
118,4,168,2333.0
118,5,193,2680.0
118,6,122,1694.0
119,0,119,1652.0
119,1,180,2500.0
119,2,218,3027.0
119,3,150,2083.0
119,4,155,2152.0
119,5,188,2611.0
119,6,188,2611.0
119,7,177,2458.0
120,0,195,2708.0
120,1,197,2736.0
121,0,173,2402.0
121,1,198,2750.0
121,2,172,2388.0
121,3,142,1972.0
121,4,127,1763.0
121,5,178,2472.0
121,6,197,2736.0
122,0,187,2597.0
122,1,135,1875.0
122,2,205,2847.0
122,3,187,2597.0
122,4,176,2444.0
123,0,175,2430.0
123,1,174,2416.0
123,2,199,2763.0
123,3,184,2555.0
123,4,127,1763.0
123,5,182,2527.0
123,6,181,2513.0
123,7,182,2527.0
124,0,183,2541.0
124,1,185,2569.0
124,2,175,2430.0
124,3,136,1888.0
124,4,193,2680.0
124,5,164,2277.0
124,6,178,2472.0
124,7,161,2236.0
124,8,198,2750.0
125,0,184,2555.0
125,1,205,2847.0
125,2,194,2694.0
125,3,194,2694.0
125,4,137,1902.0
125,5,154,2138.0
125,6,126,1750.0
125,7,201,2791.0
125,8,148,2055.0
126,0,131,1819.0
126,1,148,2055.0
126,2,156,2166.0
126,3,188,2611.0
126,4,150,2083.0
126,5,190,2638.0
127,0,135,1875.0
127,1,158,2194.0
127,2,200,2777.0
127,3,186,2583.0
127,4,100,1388.0
127,5,124,1722.0
127,6,142,1972.0
128,0,189,2625.0
128,1,173,2402.0
128,2,161,2236.0
128,3,188,2611.0
128,4,169,2347.0
129,0,157,2180.0
129,1,182,2527.0
129,2,172,2388.0
129,3,197,2736.0
129,4,145,2013.0
129,5,189,2625.0
129,6,139,1930.0
129,7,157,2180.0
130,0,156,2166.0
130,1,196,2722.0
130,2,156,2166.0
130,3,180,2500.0
130,4,162,2250.0
130,5,140,1944.0
130,6,152,2111.0
130,7,172,2388.0
130,8,149,2069.0
130,9,190,2638.0
131,0,181,2513.0
131,1,128,1777.0
131,2,139,1930.0
131,3,166,2305.0
131,4,180,2500.0
131,5,161,2236.0
132,0,168,2333.0
132,1,160,2222.0
132,2,172,2388.0
132,3,179,2486.0
132,4,149,2069.0
132,5,176,2444.0
133,0,199,2763.0
133,1,175,2430.0
133,2,174,2416.0
133,3,146,2027.0
133,4,159,2208.0
133,5,193,2680.0
134,0,163,2263.0
134,1,196,2722.0
135,0,191,2652.0
135,1,190,2638.0
135,2,159,2208.0
135,3,147,2041.0
136,0,153,2125.0
136,1,207,2875.0
136,2,195,2708.0
136,3,176,2444.0
136,4,143,1986.0
136,5,163,2263.0
137,0,142,1972.0
137,1,196,2722.0
138,0,188,2611.0
138,1,194,2694.0
138,2,180,2500.0
138,3,184,2555.0
138,4,179,2486.0
138,5,185,2569.0
138,6,196,2722.0
